race_code,race_date,st65,p6_12_n,p6_12_win,p6_12_makuri,p6_12_makurizashi,p6_12_attack,second_score,second_rank,gap,attack_potential,st_score,straight_score,ex_score,lap_score,mawari_score,first,second,third
20250122TMG05,2025-01-22,内側より下,61,0.0,0.0,0.0,0.0,23.0,5,7.0,8.0,3.0,5.0,2.0,3.0,1.0,1,5,3
20250122TMG06,2025-01-22,内側より下,33,9.090909090909092,6.0606060606060606,3.0303030303030303,9.09090909090909,30.0,1,0.0,4.0,3.0,1.0,5.0,5.0,5.0,1,4,5
20250122TMG07,2025-01-22,内側より下,44,2.272727272727273,0.0,0.0,0.0,28.0,3,6.0,7.0,3.0,4.0,3.0,5.0,2.0,5,2,6
20250122TMG08,2025-01-22,内側より上,20,0.0,0.0,0.0,0.0,23.0,5,11.0,7.0,3.0,4.0,4.0,2.0,2.0,1,4,5
20250122TMG09,2025-01-22,内側より上,61,0.0,0.0,0.0,0.0,27.0,2,11.0,8.0,3.0,5.0,4.0,4.0,1.0,1,2,3
20250122TMG10,2025-01-22,内側より上,18,0.0,0.0,0.0,0.0,22.0,4,12.0,7.0,5.0,2.0,3.0,2.0,3.0,1,2,3
20250122TMG11,2025-01-22,内側より下,35,2.857142857142857,0.0,2.857142857142857,2.857142857142857,28.0,4,6.0,8.0,5.0,3.0,3.0,2.0,5.0,1,2,3
20250122TMG12,2025-01-22,内側より下,33,6.0606060606060606,0.0,3.0303030303030303,3.0303030303030303,24.0,2,9.0,6.0,3.0,3.0,3.0,3.0,3.0,1,3,2
20250123TMG01,2025-01-23,内側より下,35,5.714285714285714,2.857142857142857,0.0,2.857142857142857,20.0,6,14.0,4.0,3.0,1.0,5.0,2.0,3.0,1,3,5
20250123TMG02,2025-01-23,内側より上,21,0.0,0.0,0.0,0.0,22.0,6,7.0,6.0,3.0,3.0,5.0,1.0,3.0,2,4,5
20250123TMG03,2025-01-23,内側より上,34,8.823529411764707,5.882352941176471,2.9411764705882355,8.823529411764707,32.0,1,0.0,6.0,5.0,1.0,5.0,5.0,5.0,1,2,3
20250123TMG04,2025-01-23,内側より下,36,0.0,0.0,0.0,0.0,26.0,3,10.0,6.0,5.0,1.0,3.0,3.0,5.0,5,2,6
20250123TMG05,2025-01-23,内側より上,33,0.0,0.0,0.0,0.0,26.0,2,2.0,4.0,3.0,1.0,3.0,4.0,5.0,1,2,6
20250123TMG06,2025-01-23,内側より下,63,0.0,0.0,0.0,0.0,30.0,2,6.0,10.0,5.0,5.0,3.0,5.0,1.0,2,1,3
20250123TMG07,2025-01-23,内側より下,35,0.0,0.0,0.0,0.0,26.0,3,4.0,6.0,3.0,3.0,3.0,2.0,5.0,5,2,6
20250123TMG08,2025-01-23,内側より上,21,0.0,0.0,0.0,0.0,19.0,4,17.0,7.0,2.0,5.0,3.0,1.0,1.0,1,3,4
20250123TMG09,2025-01-23,内側より下,34,2.9411764705882355,0.0,2.9411764705882355,2.9411764705882355,23.0,4,12.0,6.0,5.0,1.0,4.0,2.0,4.0,1,2,3
20250123TMG10,2025-01-23,内側より下,36,2.7777777777777777,0.0,2.7777777777777777,2.7777777777777777,26.0,3,2.0,6.0,5.0,1.0,3.0,4.0,4.0,1,4,5
20250123TMG11,2025-01-23,内側より下,34,0.0,0.0,0.0,0.0,33.0,1,0.0,10.0,5.0,5.0,4.0,5.0,2.0,4,5,3
20250123TMG12,2025-01-23,内側より下,46,2.1739130434782608,2.1739130434782608,0.0,2.1739130434782608,23.0,4,11.0,5.0,3.0,2.0,4.0,3.0,3.0,1,3,2
20250128TMG01,2025-01-28,内側より上,32,0.0,0.0,0.0,0.0,36.0,1,0.0,8.0,3.0,5.0,3.0,5.0,5.0,1,3,4
20250128TMG02,2025-01-28,内側より下,134,0.0,0.0,0.0,0.0,32.0,1,0.0,10.0,5.0,5.0,3.0,3.0,4.0,1,3,5
20250128TMG04,2025-01-28,内側より下,23,0.0,0.0,0.0,0.0,19.0,5,20.0,4.0,2.0,2.0,3.0,3.0,2.0,1,4,2
20250128TMG06,2025-01-28,内側より上,32,0.0,0.0,0.0,0.0,30.0,1,0.0,9.0,5.0,4.0,3.0,3.0,4.0,6,2,4
20250128TMG07,2025-01-28,内側より下,26,0.0,0.0,0.0,0.0,32.0,2,1.0,10.0,5.0,5.0,3.0,3.0,4.0,5,3,1
20250128TMG08,2025-01-28,内側より下,31,6.451612903225806,0.0,0.0,0.0,28.0,3,6.0,8.0,3.0,5.0,3.0,5.0,1.0,1,2,5
20250128TMG09,2025-01-28,内側より下,72,0.0,0.0,0.0,0.0,16.0,6,14.0,6.0,5.0,1.0,3.0,1.0,2.0,1,3,5
20250128TMG10,2025-01-28,内側より下,34,0.0,0.0,0.0,0.0,16.0,6,16.0,6.0,5.0,1.0,3.0,1.0,2.0,1,2,4
20250128TMG12,2025-01-28,内側より下,46,0.0,0.0,0.0,0.0,21.0,4,11.0,4.0,3.0,1.0,2.0,2.0,5.0,1,5,2
20250129TMG01,2025-01-29,内側より上,38,0.0,0.0,0.0,0.0,26.0,3,6.0,6.0,5.0,1.0,3.0,3.0,5.0,3,2,5
20250129TMG02,2025-01-29,内側より上,37,5.405405405405405,0.0,5.405405405405405,5.405405405405405,26.0,3,12.0,5.0,3.0,2.0,5.0,4.0,3.0,6,1,3
20250129TMG03,2025-01-29,内側より下,28,3.5714285714285716,0.0,0.0,0.0,28.0,3,2.0,4.0,3.0,1.0,5.0,5.0,4.0,1,2,3
20250129TMG04,2025-01-29,内側より下,23,0.0,0.0,0.0,0.0,16.0,6,16.0,4.0,3.0,1.0,3.0,1.0,3.0,5,4,1
20250129TMG05,2025-01-29,内側より下,29,3.4482758620689653,3.4482758620689653,0.0,3.4482758620689653,18.0,6,14.0,5.0,3.0,2.0,5.0,1.0,2.0,1,5,3
20250129TMG06,2025-01-29,内側より上,29,0.0,0.0,0.0,0.0,30.0,2,2.0,10.0,5.0,5.0,5.0,4.0,1.0,1,4,2
20250129TMG07,2025-01-29,内側より下,133,0.0,0.0,0.0,0.0,21.0,5,9.0,5.0,2.0,3.0,5.0,1.0,3.0,3,5,4
20250129TMG08,2025-01-29,内側より上,30,6.666666666666667,0.0,0.0,0.0,21.0,4,11.0,4.0,3.0,1.0,4.0,3.0,3.0,6,3,4
20250129TMG09,2025-01-29,内側より下,31,0.0,0.0,0.0,0.0,14.0,6,20.0,5.0,3.0,2.0,3.0,1.0,1.0,4,2,5
20250129TMG10,2025-01-29,内側より上,28,0.0,0.0,0.0,0.0,26.0,2,2.0,8.0,5.0,3.0,3.0,3.0,3.0,1,6,3
20250129TMG11,2025-01-29,内側より上,37,5.405405405405405,0.0,5.405405405405405,5.405405405405405,22.0,5,8.0,2.0,1.0,1.0,5.0,3.0,4.0,6,4,1
20250129TMG12,2025-01-29,内側より下,44,4.545454545454546,2.272727272727273,2.272727272727273,4.545454545454546,20.0,6,12.0,4.0,3.0,1.0,5.0,3.0,2.0,1,5,6
20250130TMG01,2025-01-30,内側より下,28,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,21.0,5,17.0,6.0,5.0,1.0,4.0,1.0,4.0,4,6,1
20250130TMG02,2025-01-30,内側より上,34,0.0,0.0,0.0,0.0,24.0,5,5.0,10.0,5.0,5.0,5.0,1.0,1.0,1,3,2
20250130TMG03,2025-01-30,内側より上,16,0.0,0.0,0.0,0.0,33.0,2,3.0,10.0,5.0,5.0,4.0,4.0,3.0,3,5,1
20250130TMG04,2025-01-30,内側より上,22,4.545454545454546,4.545454545454546,0.0,4.545454545454546,28.0,2,1.0,4.0,3.0,1.0,5.0,4.0,5.0,1,5,3
20250130TMG05,2025-01-30,内側より下,27,0.0,0.0,0.0,0.0,27.0,3,3.0,8.0,3.0,5.0,2.0,2.0,4.0,4,5,1
20250130TMG06,2025-01-30,内側より下,20,0.0,0.0,0.0,0.0,29.0,1,0.0,7.0,3.0,4.0,4.0,2.0,5.0,4,5,6
20250130TMG07,2025-01-30,内側より下,25,0.0,0.0,0.0,0.0,22.0,4,5.0,8.0,3.0,5.0,1.0,3.0,1.0,1,2,3
20250130TMG08,2025-01-30,内側より下,35,2.857142857142857,0.0,2.857142857142857,2.857142857142857,20.0,6,8.0,6.0,5.0,1.0,3.0,1.0,4.0,6,3,5
20250130TMG09,2025-01-30,内側より下,47,0.0,0.0,0.0,0.0,21.0,5,10.0,7.0,2.0,5.0,3.0,2.0,1.0,4,3,6
20250130TMG10,2025-01-30,内側より下,21,0.0,0.0,0.0,0.0,26.0,4,7.0,7.0,5.0,2.0,3.0,3.0,4.0,1,2,3
20250130TMG11,2025-01-30,内側より下,28,0.0,0.0,0.0,0.0,26.0,3,6.0,8.0,3.0,5.0,3.0,3.0,2.0,1,6,2
20250130TMG12,2025-01-30,内側より下,38,10.526315789473685,2.6315789473684212,7.894736842105263,10.526315789473685,30.0,2,3.0,10.0,5.0,5.0,5.0,3.0,2.0,3,1,4
20250131TMG01,2025-01-31,内側より下,31,9.67741935483871,0.0,0.0,0.0,29.0,1,0.0,8.0,5.0,3.0,4.0,4.0,3.0,1,2,3
20250131TMG02,2025-01-31,内側より上,39,10.256410256410257,2.5641025641025643,7.6923076923076925,10.256410256410257,26.0,4,10.0,6.0,5.0,1.0,5.0,4.0,3.0,3,6,4
20250131TMG03,2025-01-31,内側より上,22,0.0,0.0,0.0,0.0,30.0,2,1.0,6.0,5.0,1.0,5.0,4.0,5.0,3,6,5
20250131TMG04,2025-01-31,内側より下,28,0.0,0.0,0.0,0.0,28.0,2,3.0,6.0,5.0,1.0,5.0,3.0,5.0,1,5,6
20250131TMG05,2025-01-31,内側より上,23,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,32.0,1,0.0,9.0,5.0,4.0,5.0,4.0,3.0,1,4,5
20250131TMG06,2025-01-31,内側より下,48,0.0,0.0,0.0,0.0,17.0,6,12.0,3.0,2.0,1.0,3.0,2.0,3.0,2,1,3
20250131TMG07,2025-01-31,内側より上,48,0.0,0.0,0.0,0.0,23.0,5,7.0,6.0,5.0,1.0,4.0,3.0,3.0,2,1,3
20250131TMG08,2025-01-31,内側より上,29,0.0,0.0,0.0,0.0,17.0,6,17.0,4.0,3.0,1.0,4.0,2.0,2.0,1,2,6
20250131TMG09,2025-01-31,内側より下,38,5.2631578947368425,0.0,5.2631578947368425,5.2631578947368425,31.0,1,0.0,6.0,5.0,1.0,4.0,5.0,5.0,1,2,6
20250131TMG10,2025-01-31,内側より下,34,0.0,0.0,0.0,0.0,27.0,2,11.0,6.0,5.0,1.0,4.0,4.0,4.0,4,5,6
20250131TMG11,2025-01-31,内側より下,30,6.666666666666667,0.0,6.666666666666667,6.666666666666667,21.0,6,17.0,6.0,5.0,1.0,4.0,3.0,2.0,5,4,1
20250131TMG12,2025-01-31,内側より下,33,0.0,0.0,0.0,0.0,22.0,5,13.0,5.0,3.0,2.0,3.0,2.0,4.0,2,1,3
20250201TMG01,2025-02-01,内側より下,29,0.0,0.0,0.0,0.0,28.0,2,5.0,6.0,3.0,3.0,5.0,3.0,4.0,1,2,3
20250201TMG02,2025-02-01,内側より下,49,0.0,0.0,0.0,0.0,26.0,1,0.0,5.0,3.0,2.0,3.0,4.0,4.0,3,4,5
20250201TMG03,2025-02-01,内側より上,30,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,27.0,4,5.0,7.0,5.0,2.0,4.0,3.0,4.0,1,3,6
20250201TMG05,2025-02-01,内側より上,49,0.0,0.0,0.0,0.0,31.0,1,0.0,10.0,5.0,5.0,4.0,5.0,1.0,1,2,6
20250201TMG06,2025-02-01,内側より上,40,10.0,2.5,7.5,10.0,30.0,2,1.0,6.0,5.0,1.0,5.0,5.0,4.0,1,5,6
20250201TMG07,2025-02-01,内側より下,35,0.0,0.0,0.0,0.0,28.0,2,2.0,8.0,3.0,5.0,3.0,5.0,1.0,1,6,5
20250201TMG08,2025-02-01,内側より上,23,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,31.0,2,3.0,6.0,5.0,1.0,4.0,5.0,5.0,1,3,4
20250201TMG09,2025-02-01,内側より上,32,9.375,0.0,0.0,0.0,30.0,2,2.0,10.0,5.0,5.0,3.0,4.0,2.0,3,5,6
20250201TMG10,2025-02-01,内側より下,27,0.0,0.0,0.0,0.0,22.0,5,9.0,4.0,3.0,1.0,3.0,4.0,3.0,1,5,4
20250201TMG11,2025-02-01,内側より下,23,0.0,0.0,0.0,0.0,23.0,3,13.0,7.0,5.0,2.0,4.0,3.0,2.0,1,2,5
20250201TMG12,2025-02-01,内側より上,34,2.9411764705882355,2.9411764705882355,0.0,2.9411764705882355,24.0,4,8.0,4.0,1.0,3.0,5.0,2.0,4.0,1,3,4
20250202TMG01,2025-02-02,内側より下,131,0.0,0.0,0.0,0.0,26.0,4,6.0,10.0,5.0,5.0,5.0,1.0,2.0,5,1,4
20250202TMG02,2025-02-02,内側より下,41,9.75609756097561,2.4390243902439024,7.317073170731708,9.75609756097561,20.0,5,16.0,4.0,3.0,1.0,5.0,3.0,2.0,1,5,2
20250202TMG03,2025-02-02,内側より上,29,0.0,0.0,0.0,0.0,28.0,3,5.0,7.0,2.0,5.0,4.0,4.0,2.0,3,2,4
20250202TMG04,2025-02-02,内側より下,50,0.0,0.0,0.0,0.0,26.0,3,3.0,7.0,3.0,4.0,3.0,3.0,3.0,1,5,4
20250202TMG05,2025-02-02,内側より下,73,0.0,0.0,0.0,0.0,23.0,5,11.0,9.0,5.0,4.0,4.0,1.0,2.0,4,2,3
20250202TMG06,2025-02-02,内側より下,38,0.0,0.0,0.0,0.0,31.0,2,1.0,10.0,5.0,5.0,4.0,5.0,1.0,6,3,2
20250202TMG07,2025-02-02,内側より下,50,0.0,0.0,0.0,0.0,33.0,1,0.0,9.0,5.0,4.0,4.0,4.0,4.0,5,3,2
20250202TMG08,2025-02-02,内側より下,28,0.0,0.0,0.0,0.0,21.0,6,12.0,4.0,3.0,1.0,4.0,3.0,3.0,1,5,3
20250202TMG09,2025-02-02,内側より下,37,5.405405405405405,0.0,2.7027027027027026,2.7027027027027026,26.0,3,7.0,4.0,3.0,1.0,5.0,4.0,4.0,1,4,5
20250202TMG10,2025-02-02,内側より下,29,3.4482758620689653,0.0,0.0,0.0,30.0,3,3.0,8.0,5.0,3.0,5.0,3.0,4.0,1,3,5
20250202TMG11,2025-02-02,内側より下,29,3.4482758620689653,0.0,3.4482758620689653,3.4482758620689653,20.0,5,18.0,7.0,5.0,2.0,3.0,1.0,3.0,1,4,6
20250202TMG12,2025-02-02,内側より下,30,0.0,0.0,0.0,0.0,26.0,2,5.0,7.0,3.0,4.0,5.0,3.0,2.0,1,2,3
20250215TMG01,2025-02-15,内側より下,35,2.857142857142857,2.857142857142857,0.0,2.857142857142857,14.0,6,22.0,4.0,3.0,1.0,3.0,1.0,2.0,1,2,3
20250215TMG02,2025-02-15,内側より下,27,3.7037037037037037,0.0,3.7037037037037037,3.7037037037037037,19.0,6,13.0,6.0,3.0,3.0,4.0,1.0,2.0,1,3,2
20250215TMG03,2025-02-15,内側より下,21,0.0,0.0,0.0,0.0,22.0,4,10.0,4.0,3.0,1.0,5.0,2.0,4.0,4,2,6
20250215TMG04,2025-02-15,内側より上,31,0.0,0.0,0.0,0.0,34.0,1,0.0,8.0,3.0,5.0,3.0,5.0,4.0,1,3,2
20250215TMG05,2025-02-15,内側より下,40,5.0,2.5,0.0,2.5,24.0,3,11.0,4.0,3.0,1.0,3.0,3.0,5.0,1,3,5
20250215TMG06,2025-02-15,内側より下,80,0.0,0.0,0.0,0.0,27.0,2,9.0,5.0,3.0,2.0,4.0,5.0,3.0,2,1,3
20250215TMG07,2025-02-15,内側より上,36,2.7777777777777777,2.7777777777777777,0.0,2.7777777777777777,32.0,3,5.0,7.0,2.0,5.0,4.0,4.0,4.0,1,5,2
20250215TMG08,2025-02-15,内側より下,38,0.0,0.0,0.0,0.0,20.0,5,14.0,6.0,5.0,1.0,3.0,1.0,4.0,4,1,5
20250215TMG09,2025-02-15,内側より上,25,0.0,0.0,0.0,0.0,28.0,2,3.0,8.0,3.0,5.0,3.0,5.0,1.0,1,2,4
20250215TMG10,2025-02-15,内側より上,34,0.0,0.0,0.0,0.0,32.0,1,0.0,8.0,5.0,3.0,3.0,5.0,4.0,1,3,2
20250215TMG11,2025-02-15,内側より上,28,3.5714285714285716,3.5714285714285716,0.0,3.5714285714285716,28.0,2,5.0,8.0,3.0,5.0,3.0,4.0,2.0,1,2,4
20250215TMG12,2025-02-15,内側より下,32,3.125,0.0,3.125,3.125,31.0,1,0.0,6.0,5.0,1.0,4.0,5.0,5.0,1,2,5
20250216TMG01,2025-02-16,内側より下,23,0.0,0.0,0.0,0.0,16.0,6,19.0,6.0,5.0,1.0,3.0,2.0,1.0,2,3,4
20250216TMG02,2025-02-16,内側より下,35,0.0,0.0,0.0,0.0,21.0,5,7.0,6.0,5.0,1.0,4.0,1.0,4.0,2,6,1
20250216TMG03,2025-02-16,内側より上,37,2.7027027027027026,2.7027027027027026,0.0,2.7027027027027026,29.0,2,1.0,8.0,3.0,5.0,4.0,5.0,1.0,3,4,5
20250216TMG05,2025-02-16,内側より下,32,3.125,0.0,3.125,3.125,34.0,1,0.0,10.0,5.0,5.0,3.0,4.0,4.0,3,5,4
20250216TMG06,2025-02-16,内側より下,31,3.225806451612903,3.225806451612903,0.0,3.225806451612903,24.0,3,8.0,10.0,5.0,5.0,3.0,2.0,1.0,4,1,5
20250216TMG07,2025-02-16,内側より下,30,0.0,0.0,0.0,0.0,23.0,5,9.0,8.0,3.0,5.0,4.0,2.0,1.0,3,1,4
20250216TMG08,2025-02-16,内側より下,81,0.0,0.0,0.0,0.0,26.0,2,2.0,9.0,5.0,4.0,3.0,3.0,2.0,2,1,3
20250216TMG09,2025-02-16,内側より下,37,5.405405405405405,0.0,0.0,0.0,34.0,1,0.0,10.0,5.0,5.0,3.0,4.0,4.0,1,2,3
20250216TMG10,2025-02-16,内側より上,52,0.0,0.0,0.0,0.0,20.0,5,16.0,4.0,3.0,1.0,3.0,2.0,4.0,1,3,4
20250216TMG12,2025-02-16,内側より下,50,0.0,0.0,0.0,0.0,34.0,2,6.0,10.0,5.0,5.0,3.0,4.0,4.0,1,3,6
20250217TMG01,2025-02-17,内側より下,23,0.0,0.0,0.0,0.0,25.0,3,4.0,4.0,3.0,1.0,2.0,4.0,5.0,1,2,3
20250217TMG02,2025-02-17,内側より下,41,7.317073170731708,0.0,4.878048780487805,4.878048780487805,33.0,1,0.0,9.0,5.0,4.0,4.0,4.0,4.0,5,3,6
20250217TMG03,2025-02-17,内側より上,38,2.6315789473684212,2.6315789473684212,0.0,2.6315789473684212,38.0,1,0.0,10.0,5.0,5.0,3.0,5.0,5.0,2,1,3
20250217TMG04,2025-02-17,内側より下,82,0.0,0.0,0.0,0.0,22.0,4,8.0,2.0,1.0,1.0,3.0,4.0,4.0,1,4,2
20250217TMG06,2025-02-17,内側より上,44,2.272727272727273,0.0,2.272727272727273,2.272727272727273,14.0,6,17.0,4.0,3.0,1.0,1.0,2.0,2.0,1,3,6
20250217TMG07,2025-02-17,同じ,38,0.0,0.0,0.0,0.0,24.0,3,8.0,8.0,3.0,5.0,1.0,3.0,2.0,1,2,5
20250217TMG08,2025-02-17,内側より上,38,2.6315789473684212,2.6315789473684212,0.0,2.6315789473684212,30.0,2,4.0,10.0,5.0,5.0,3.0,4.0,2.0,3,5,1
20250217TMG10,2025-02-17,内側より下,31,3.225806451612903,0.0,3.225806451612903,3.225806451612903,24.0,2,6.0,6.0,3.0,3.0,1.0,4.0,3.0,1,2,6
20250217TMG11,2025-02-17,内側より下,26,3.8461538461538463,0.0,0.0,0.0,22.0,4,15.0,6.0,5.0,1.0,3.0,4.0,2.0,1,3,5
20250217TMG12,2025-02-17,内側より下,33,0.0,0.0,0.0,0.0,16.0,5,23.0,4.0,3.0,1.0,3.0,2.0,2.0,1,3,4
20250218TMG01,2025-02-18,内側より上,29,0.0,0.0,0.0,0.0,24.0,3,14.0,4.0,3.0,1.0,5.0,2.0,5.0,1,4,3
20250218TMG02,2025-02-18,内側より下,38,0.0,0.0,0.0,0.0,32.0,1,0.0,10.0,5.0,5.0,3.0,4.0,3.0,2,1,3
20250218TMG03,2025-02-18,内側より下,23,0.0,0.0,0.0,0.0,16.0,6,22.0,6.0,5.0,1.0,3.0,1.0,2.0,1,2,4
20250218TMG04,2025-02-18,内側より上,32,3.125,0.0,3.125,3.125,32.0,1,0.0,10.0,5.0,5.0,3.0,5.0,2.0,1,6,3
20250218TMG05,2025-02-18,内側より下,35,2.857142857142857,2.857142857142857,0.0,2.857142857142857,14.0,6,20.0,4.0,3.0,1.0,3.0,1.0,2.0,1,2,5
20250218TMG06,2025-02-18,内側より上,40,2.5,2.5,0.0,2.5,33.0,1,0.0,8.0,3.0,5.0,4.0,5.0,3.0,2,4,3
20250218TMG08,2025-02-18,内側より上,26,7.6923076923076925,0.0,3.8461538461538463,3.8461538461538463,26.0,2,4.0,6.0,5.0,1.0,3.0,3.0,5.0,4,3,6
20250218TMG09,2025-02-18,内側より上,32,0.0,0.0,0.0,0.0,34.0,1,0.0,8.0,3.0,5.0,3.0,5.0,4.0,3,1,6
20250218TMG10,2025-02-18,同じ,42,7.142857142857143,0.0,4.761904761904762,4.761904761904762,30.0,3,10.0,6.0,5.0,1.0,5.0,4.0,5.0,1,6,2
20250218TMG11,2025-02-18,内側より下,39,2.5641025641025643,0.0,2.5641025641025643,2.5641025641025643,18.0,5,14.0,6.0,5.0,1.0,3.0,1.0,3.0,1,2,3
20250218TMG12,2025-02-18,内側より上,26,0.0,0.0,0.0,0.0,26.0,2,8.0,5.0,3.0,2.0,3.0,5.0,3.0,1,6,5
20250219TMG01,2025-02-19,内側より下,30,0.0,0.0,0.0,0.0,29.0,3,6.0,8.0,3.0,5.0,4.0,3.0,3.0,1,5,3
20250219TMG02,2025-02-19,内側より下,34,0.0,0.0,0.0,0.0,22.0,5,16.0,5.0,3.0,2.0,5.0,4.0,1.0,3,1,4
20250219TMG03,2025-02-19,内側より下,38,5.2631578947368425,0.0,0.0,0.0,22.0,4,16.0,4.0,3.0,1.0,5.0,3.0,3.0,1,3,6
20250219TMG04,2025-02-19,内側より下,39,0.0,0.0,0.0,0.0,22.0,4,12.0,7.0,5.0,2.0,3.0,2.0,3.0,1,3,6
20250219TMG05,2025-02-19,内側より上,41,2.4390243902439024,2.4390243902439024,0.0,2.4390243902439024,30.0,1,0.0,4.0,1.0,3.0,5.0,5.0,4.0,1,2,3
20250219TMG06,2025-02-19,内側より下,84,0.0,0.0,0.0,0.0,26.0,2,8.0,7.0,5.0,2.0,3.0,4.0,3.0,3,2,5
20250219TMG07,2025-02-19,内側より上,32,3.125,0.0,3.125,3.125,17.0,5,18.0,3.0,2.0,1.0,3.0,1.0,4.0,1,3,4
20250219TMG08,2025-02-19,内側より下,38,2.6315789473684212,0.0,2.6315789473684212,2.6315789473684212,21.0,5,9.0,8.0,5.0,3.0,2.0,2.0,2.0,1,2,3
20250219TMG09,2025-02-19,内側より下,45,2.2222222222222223,0.0,2.2222222222222223,2.2222222222222223,17.0,6,15.0,6.0,5.0,1.0,2.0,1.0,3.0,3,4,1
20250219TMG10,2025-02-19,内側より下,28,3.5714285714285716,3.5714285714285716,0.0,3.5714285714285716,23.0,4,9.0,3.0,2.0,1.0,3.0,3.0,5.0,2,1,5
20250219TMG11,2025-02-19,内側より下,27,3.7037037037037037,0.0,0.0,0.0,21.0,4,11.0,4.0,3.0,1.0,4.0,1.0,5.0,3,1,4
20250219TMG12,2025-02-19,内側より上,27,0.0,0.0,0.0,0.0,30.0,2,6.0,8.0,3.0,5.0,5.0,5.0,1.0,1,3,6
20250223TMG01,2025-02-23,内側より上,15,6.666666666666667,0.0,6.666666666666667,6.666666666666667,17.0,6,20.0,6.0,5.0,1.0,4.0,1.0,2.0,1,4,3
20250223TMG02,2025-02-23,内側より下,37,5.405405405405405,2.7027027027027026,0.0,2.7027027027027026,20.0,5,18.0,4.0,3.0,1.0,3.0,1.0,5.0,1,2,5
20250223TMG03,2025-02-23,内側より上,32,0.0,0.0,0.0,0.0,26.0,3,2.0,10.0,5.0,5.0,3.0,3.0,1.0,3,2,5
20250223TMG04,2025-02-23,内側より上,29,3.4482758620689653,0.0,3.4482758620689653,3.4482758620689653,25.0,3,6.0,3.0,2.0,1.0,3.0,5.0,4.0,1,6,2
20250223TMG05,2025-02-23,内側より下,105,0.0,0.0,0.0,0.0,24.0,5,11.0,7.0,3.0,4.0,3.0,4.0,1.0,3,1,2
20250223TMG06,2025-02-23,内側より下,23,4.3478260869565215,0.0,0.0,0.0,28.0,1,0.0,4.0,3.0,1.0,3.0,5.0,5.0,2,1,6
20250223TMG07,2025-02-23,内側より下,37,5.405405405405405,2.7027027027027026,0.0,2.7027027027027026,17.0,5,16.0,4.0,3.0,1.0,2.0,1.0,4.0,3,1,4
20250223TMG08,2025-02-23,内側より下,29,0.0,0.0,0.0,0.0,24.0,4,9.0,6.0,5.0,1.0,3.0,2.0,5.0,1,2,3
20250223TMG09,2025-02-23,内側より下,33,0.0,0.0,0.0,0.0,21.0,5,11.0,6.0,5.0,1.0,4.0,2.0,3.0,1,3,5
20250223TMG10,2025-02-23,内側より下,41,2.4390243902439024,0.0,2.4390243902439024,2.4390243902439024,17.0,5,21.0,6.0,2.0,4.0,3.0,1.0,1.0,6,1,2
20250223TMG11,2025-02-23,内側より上,37,5.405405405405405,2.7027027027027026,2.7027027027027026,5.405405405405405,20.0,6,17.0,4.0,3.0,1.0,3.0,2.0,4.0,1,2,3
20250223TMG12,2025-02-23,内側より下,39,2.5641025641025643,0.0,2.5641025641025643,2.5641025641025643,22.0,4,11.0,5.0,3.0,2.0,3.0,2.0,4.0,1,3,6
20250224TMG01,2025-02-24,内側より下,106,0.0,0.0,0.0,0.0,16.0,6,15.0,4.0,3.0,1.0,3.0,1.0,3.0,4,2,1
20250224TMG02,2025-02-24,内側より下,26,0.0,0.0,0.0,0.0,19.0,4,13.0,7.0,3.0,4.0,2.0,1.0,2.0,2,5,4
20250224TMG03,2025-02-24,内側より下,34,2.9411764705882355,0.0,0.0,0.0,35.0,1,0.0,9.0,5.0,4.0,4.0,4.0,5.0,2,3,5
20250224TMG04,2025-02-24,内側より上,24,8.333333333333334,0.0,4.166666666666667,4.166666666666667,29.0,3,5.0,10.0,5.0,5.0,4.0,3.0,2.0,3,2,4
20250224TMG05,2025-02-24,内側より下,29,0.0,0.0,0.0,0.0,12.0,6,21.0,4.0,3.0,1.0,1.0,2.0,1.0,2,1,5
20250224TMG06,2025-02-24,内側より上,33,0.0,0.0,0.0,0.0,16.0,6,14.0,6.0,5.0,1.0,3.0,1.0,2.0,1,2,4
20250224TMG07,2025-02-24,内側より上,30,10.0,0.0,6.666666666666667,6.666666666666667,27.0,2,7.0,7.0,5.0,2.0,4.0,5.0,2.0,4,2,1
20250224TMG08,2025-02-24,内側より上,39,0.0,0.0,0.0,0.0,22.0,3,10.0,10.0,5.0,5.0,1.0,1.0,2.0,1,2,3
20250224TMG09,2025-02-24,内側より上,20,0.0,0.0,0.0,0.0,16.0,6,20.0,6.0,5.0,1.0,3.0,1.0,2.0,1,3,4
20250224TMG10,2025-02-24,内側より下,30,0.0,0.0,0.0,0.0,20.0,5,19.0,9.0,5.0,4.0,3.0,1.0,1.0,1,2,3
20250224TMG11,2025-02-24,内側より下,30,6.666666666666667,0.0,3.3333333333333335,3.3333333333333335,28.0,3,4.0,4.0,3.0,1.0,3.0,5.0,5.0,1,2,6
20250224TMG12,2025-02-24,内側より下,26,0.0,0.0,0.0,0.0,13.0,6,23.0,3.0,2.0,1.0,3.0,1.0,2.0,1,2,3
